id,timezone,venue_id,race_number,distance,condition_id,weather_id,total_pool_one_win,total_pool_one_place,total_pool_two_win,total_pool_two_place,total_pool_three_win,total_pool_three_place
1830,2016-08-08 03:15:00,20,1,2000,2,1,30186.46,,9397.0,2004.0,10123.3,2004.0
1831,2016-08-08 03:30:00,107,4,1208,8,1,17277.54,,10382.0,4809.0,19166.3,4809.0
1832,2016-08-08 03:35:00,117,2,1255,2,1,16346.14,,8324.5,2190.0,6300.7,2190.0
1833,2016-08-08 03:50:00,20,2,2000,2,1,14795.66,,15070.5,6127.0,12335.6,6127.0
1834,2016-08-08 04:00:00,107,5,1208,8,1,28994.96,,13262.0,6543.5,24028.7,6543.5
1835,2016-08-08 04:10:00,117,3,1005,2,1,9444.31,,13831.5,5511.0,10349.7,5511.0
1836,2016-08-08 04:25:00,20,3,1200,2,1,25432.77,,16118.0,6537.5,9820.08,6537.5
1837,2016-08-08 04:30:00,107,6,1208,8,1,26865.64,,15218.5,7366.5,27549.1,7366.5
1838,2016-08-08 04:45:00,117,4,1005,2,1,17978.57,,18091.5,7999.5,13000.2,7999.5
1839,2016-08-08 05:00:00,107,7,1208,8,1,34725.95,,14522.5,4434.0,23511.0,4434.0
1840,2016-08-08 05:05:00,20,4,1300,2,1,9015.39,,17732.0,4304.5,13611.1,4304.5
1841,2016-08-08 05:25:00,117,5,1905,2,1,16353.34,,20696.5,8446.5,18000.2,8446.5
1842,2016-08-08 05:30:00,107,8,1208,8,1,23579.7,,13365.0,6234.5,23441.8,6234.5
1843,2016-08-08 05:40:00,20,5,1400,2,1,21488.3,,17462.5,8165.0,13008.1,8165.0
1844,2016-08-08 06:00:00,107,9,2108,8,1,71117.36,,23104.5,7445.5,32337.5,7445.5
1845,2016-08-08 06:05:00,117,6,1605,2,1,9687.93,,25219.0,10100.5,18233.3,10100.5
1846,2016-08-08 06:20:00,20,6,1100,2,1,15963.59,,19002.0,5436.0,13061.0,5436.0
1847,2016-08-08 06:30:00,107,10,1608,8,1,22692.36,,22888.5,6881.5,30979.6,6881.5
1848,2016-08-08 06:40:00,117,7,1305,2,1,15677.6,,22281.5,8792.0,16206.1,8792.0
1849,2016-08-08 07:00:00,20,7,1200,2,1,30575.92,,29476.5,12089.5,25058.2,12089.5
1850,2016-08-09 02:25:00,9,1,1100,4,3,23395.73,,7454.0,3472.0,14589.9,3472.0
1851,2016-08-09 02:30:00,60,1,1624,3,1,3114.03,,9699.5,3335.5,5637.94,3335.5
1852,2016-08-09 03:00:00,9,2,1000,4,3,16342.58,,10540.5,5513.5,24552.5,5513.5
1853,2016-08-09 03:05:00,60,2,1012,3,1,8035.03,,11508.5,5414.0,6747.22,5414.0
1854,2016-08-09 03:13:00,26,1,1000,5,1,1144.11,,4400.0,1902.0,3002.1,1902.0
1855,2016-08-09 03:25:00,64,1,900,8,1,11854.46,,9831.0,4666.5,7268.24,4666.5
1856,2016-08-09 03:30:00,9,3,1300,4,3,1303.94,,10684.5,6414.5,17435.6,6414.5
1857,2016-08-09 03:40:00,60,3,1319,3,1,11107.14,,12345.0,6458.5,8209.13,6458.5
1858,2016-08-09 03:48:00,26,2,1000,5,1,7328.76,,4497.0,1293.0,3707.2,1293.0
1859,2016-08-09 04:00:00,9,4,1200,4,3,44282.9,,9283.0,2909.5,16287.1,2909.5
1860,2016-08-09 04:05:00,64,2,900,8,1,14636.45,,11191.0,4393.5,9782.66,4393.5
1861,2016-08-09 04:20:00,60,4,1265,3,1,18239.14,,16083.0,6443.0,12974.2,6443.0
1862,2016-08-09 04:27:00,26,3,1000,5,1,14931.44,,8137.0,3115.0,9378.27,3115.0
1863,2016-08-09 04:30:00,9,5,1900,4,3,32893.63,,13434.0,7095.0,25807.9,7095.0
1864,2016-08-09 04:40:00,64,3,1000,8,1,31392.22,,11350.0,5157.5,12669.5,5157.5
1865,2016-08-09 04:47:00,47,1,1200,4,1,7793.66,,4073.5,765.5,14945.1,765.5
1866,2016-08-09 04:55:00,60,5,1624,3,1,22223.76,,20116.0,11698.5,13815.0,11698.5
1867,2016-08-09 05:00:00,9,6,2200,4,3,13462.31,,12818.5,6944.5,23561.0,6944.5
1868,2016-08-09 05:05:00,26,4,1609,5,1,6326.45,,6753.4,3506.0,6129.81,3506.0
1869,2016-08-09 05:20:00,64,4,1300,8,1,32102.63,,13659.5,5037.5,12355.2,5037.5
1870,2016-08-09 05:25:00,47,2,1200,4,1,2084.32,,3247.0,430.0,11293.7,430.0
1871,2016-08-09 05:30:00,9,7,1100,4,3,17097.06,,15998.0,7844.5,28386.8,7844.5
1872,2016-08-09 05:35:00,60,6,2030,3,1,17481.3,,22245.0,10022.5,13259.3,10022.5
1873,2016-08-09 05:43:00,26,5,1200,5,1,17464.41,,9258.7,3322.0,5913.82,3322.0
1874,2016-08-09 05:55:00,64,5,900,8,1,23836.32,,14385.5,2498.0,12389.9,2498.0
1875,2016-08-09 06:00:00,9,8,1100,4,3,28608.25,,19642.5,7801.0,31453.1,7801.0
1876,2016-08-09 06:05:00,47,3,1435,4,1,7211.04,,5233.0,1289.5,15368.1,1289.5
1877,2016-08-09 06:10:00,60,7,1265,3,1,600.14,,15819.0,8119.5,8000.9,8119.5
1878,2016-08-09 06:20:00,26,6,1300,5,1,31926.27,,14996.0,4913.5,13581.1,4913.5
1879,2016-08-09 06:30:00,9,9,1300,4,3,46702.78,,29030.0,12232.0,47648.2,12232.0
1880,2016-08-09 06:35:00,64,6,1400,8,1,18916.62,,18647.5,6781.5,22933.6,6781.5
1881,2016-08-09 06:42:00,47,4,1600,4,1,16512.27,,7623.5,2561.5,21748.4,2561.5
1882,2016-08-09 06:50:00,60,8,1012,3,1,27036.31,,23728.5,9376.5,12995.3,9376.5
1883,2016-08-09 07:05:00,9,10,1300,4,3,43851.65,,33920.5,12326.5,49085.1,12326.5
1884,2016-08-09 07:10:00,64,7,1200,8,1,11260.9,,20758.0,9435.0,16799.1,9435.0
1885,2016-08-09 07:25:00,47,5,1600,4,1,26673.3,,11949.5,4310.0,26774.1,4310.0
1886,2016-08-09 08:00:00,47,6,1300,4,1,12607.78,,9584.5,4381.5,23817.0,4381.5
1887,2016-08-09 08:40:00,47,7,1300,4,1,11947.05,,13215.5,5323.0,37586.5,5323.0
1888,2016-08-10 03:00:00,15,1,1300,5,2,88637.22,,27037.5,12896.5,42252.3,12896.5
1889,2016-08-10 03:23:00,14,1,1350,5,1,30088.28,,19275.5,6314.5,16094.9,6314.5
1890,2016-08-10 03:30:00,15,2,1400,5,2,63650.13,,20904.5,9681.0,35266.7,9681.0
1891,2016-08-10 03:45:00,67,1,1550,3,1,85807.26,,35529.0,13881.5,22049.2,13881.5
1892,2016-08-10 03:53:00,14,2,1350,5,1,61459.24,,14720.5,6135.5,15135.8,6135.5
1893,2016-08-10 04:00:00,15,3,1800,5,2,48857.01,,17003.0,6364.5,30477.6,6364.5
1894,2016-08-10 04:15:00,67,2,1250,3,1,74615.58,,28819.0,13806.5,18503.9,13806.5
1895,2016-08-10 04:23:00,14,3,1050,5,1,38152.98,,16077.0,6004.0,14147.7,6004.0
1896,2016-08-10 04:30:00,15,4,1600,5,2,59667.31,,32358.0,14328.5,52040.1,14328.5
1897,2016-08-10 04:45:00,67,3,1900,3,1,71441.98,,35653.0,15611.0,16237.8,15611.0
1898,2016-08-10 04:53:00,14,4,1650,5,1,70285.21,,18761.5,8286.0,18750.0,8286.0
1899,2016-08-10 05:00:00,15,5,2400,5,2,81135.06,,25148.5,8057.5,38382.1,8057.5
1900,2016-08-10 05:15:00,67,4,1250,3,1,82710.9,,45274.0,17755.0,32627.8,17755.0
1901,2016-08-10 05:23:00,14,5,2050,5,1,29103.98,,19483.0,9144.0,20045.9,9144.0
1902,2016-08-10 05:30:00,15,6,1400,5,2,60018.05,,32116.0,14955.0,49047.0,14955.0
1903,2016-08-10 05:35:00,19,1,2100,6,1,21439.4,,11115.5,3622.5,18413.5,3622.5
1904,2016-08-10 05:45:00,67,5,1250,3,1,99569.9,,58429.0,22838.5,41714.1,22838.5
1905,2016-08-10 05:53:00,14,6,1110,5,1,30939.73,,18594.0,8203.5,15061.3,8203.5
1906,2016-08-10 06:00:00,15,7,1400,5,2,101355.64,,40412.0,16593.0,76887.8,16593.0
1907,2016-08-10 06:05:00,19,2,1200,6,1,13400.95,,10201.0,3228.0,26623.0,3228.0
1908,2016-08-10 06:15:00,67,6,1550,3,1,55119.78,,47233.5,23102.0,38657.4,23102.0
1909,2016-08-10 06:23:00,14,7,1200,5,1,58044.71,,23611.0,8422.0,26996.6,8422.0
1910,2016-08-10 06:30:00,15,8,1000,5,2,171942.89,,55348.5,17660.5,94660.7,17660.5
1911,2016-08-10 06:35:00,19,3,1650,6,1,21142.36,,18829.5,5774.5,33854.6,5774.5
1912,2016-08-10 06:45:00,67,7,1100,3,1,72010.15,,64864.5,27352.0,41136.7,27352.0
1913,2016-08-10 06:57:00,14,8,1350,5,1,62730.8,,45980.0,16118.5,36305.8,16118.5
1914,2016-08-10 07:12:00,19,4,1400,6,1,37924.86,,30335.5,9420.0,44260.0,9420.0
1915,2016-08-10 07:45:00,19,5,1300,6,1,37453.24,,21283.0,8204.5,41272.4,8204.5
1916,2016-08-10 08:20:00,19,6,1000,6,1,37491.33,,28247.5,11029.5,51968.7,11029.5
1917,2016-08-10 09:00:00,19,7,1200,6,1,21856.59,,30301.0,10598.5,49174.0,10598.5
1918,2016-08-11 02:35:00,101,1,1200,8,1,35623.08,,21814.5,11216.0,12352.7,11216.0
1919,2016-08-11 02:50:00,105,1,1909,3,2,11856.38,,9866.0,4478.0,4724.36,4478.0
1920,2016-08-11 03:00:00,3,1,2520,8,1,10065.29,,7852.5,4052.0,10739.8,4052.0
1921,2016-08-11 03:10:00,101,2,1100,8,1,63999.38,,19745.5,8736.0,14420.0,8736.0
1922,2016-08-11 03:25:00,105,2,1309,3,2,22589.41,,15307.5,6423.5,10607.5,6423.5
1923,2016-08-11 03:30:00,3,2,1000,8,1,674.52,,8717.5,4457.0,20201.5,4457.0
1924,2016-08-11 03:35:00,89,1,1300,5,1,33382.67,,14720.0,5533.5,17783.1,5533.5
1925,2016-08-11 03:45:00,101,3,1100,8,1,28290.58,,19849.0,10842.0,13303.2,10842.0
1926,2016-08-11 04:00:00,3,3,1200,8,1,250.27,,7108.5,3989.5,11909.7,3989.5
1927,2016-08-11 04:05:00,105,3,1007,3,2,30348.67,,20170.5,7167.0,17538.5,7167.0
1928,2016-08-11 04:12:00,89,2,1050,5,1,20763.69,,8069.0,3011.5,8840.85,3011.5
1929,2016-08-11 04:20:00,101,4,2100,8,1,18068.81,,22089.0,10799.5,14697.6,10799.5
1930,2016-08-11 04:27:00,13,1,1400,7,1,15364.67,,4193.0,929.0,7329.67,929.0
1931,2016-08-11 04:30:00,3,4,1500,8,1,315.99,,6583.0,3393.0,10208.6,3393.0
1932,2016-08-11 04:40:00,105,4,1007,3,2,25768.21,,11700.5,6128.0,8983.64,6128.0
1933,2016-08-11 04:47:00,89,3,1050,5,1,8493.16,,9755.5,4252.5,6139.52,4252.5
1934,2016-08-11 04:55:00,101,5,1600,8,1,947.2,,17149.5,10570.0,8476.53,10570.0
1935,2016-08-11 05:00:00,3,5,1400,8,1,121.55,,6347.5,3291.5,10117.3,3291.5
1936,2016-08-11 05:05:00,13,2,2200,7,1,8725.15,,5455.0,1993.0,10186.9,1993.0
1937,2016-08-11 05:15:00,105,5,1007,3,2,13949.35,,19636.5,9175.5,14378.7,9175.5
1938,2016-08-11 05:22:00,89,4,1300,5,1,20623.65,,9315.0,3923.0,12068.2,3923.0
1939,2016-08-11 05:30:00,3,6,1200,8,1,169.97,,9818.5,5151.5,15538.6,5151.5
1940,2016-08-11 05:35:00,101,6,1000,8,1,20548.55,,25910.5,12968.5,11599.2,12968.5
1941,2016-08-11 05:42:00,13,3,1300,7,1,22194.24,,9776.0,3546.5,21837.3,3546.5
1942,2016-08-11 05:50:00,105,6,1509,3,2,17057.92,,23762.5,10645.5,17021.3,10645.5
1943,2016-08-11 05:57:00,89,5,1500,5,1,20135.26,,13711.0,4502.0,13625.1,4502.0
1944,2016-08-11 06:00:00,3,7,1600,8,1,438.3,,9226.5,4212.0,14000.6,4212.0
1945,2016-08-11 06:10:00,101,7,1200,8,1,65373.92,,41424.5,15709.5,19444.8,15709.5
1946,2016-08-11 06:17:00,13,4,1300,7,1,16086.9,,13955.0,3931.0,20365.3,3931.0
1947,2016-08-11 06:25:00,105,7,1309,3,2,28230.3,,25864.5,11336.5,16763.4,11336.5
1948,2016-08-11 06:30:00,3,8,2025,8,1,579.95,,11817.5,4719.0,17827.3,4719.0
1949,2016-08-11 06:35:00,89,6,1200,5,1,25275.17,,20417.5,6141.5,17380.0,6141.5
1950,2016-08-11 06:50:00,101,8,1100,8,1,38013.5,,58867.0,25910.5,34819.3,25910.5
1951,2016-08-11 06:57:00,13,5,1100,7,1,10544.52,,11001.5,3778.0,18370.4,3778.0
1952,2016-08-11 07:32:00,13,6,1100,7,1,8254.7,,11740.0,4680.0,20327.4,4680.0
1953,2016-08-11 08:10:00,13,7,1400,7,1,35567.75,,25251.0,9457.0,35627.1,9457.0
1954,2016-08-11 08:50:00,13,8,1600,7,1,26212.89,,26469.0,10166.0,47418.7,10166.0
1955,2016-08-12 02:20:00,91,1,2000,3,1,16522.22,,8769.0,1661.0,10058.5,1661.0
1956,2016-08-12 02:28:00,30,1,800,5,1,23598.65,,5207.0,2074.0,5357.84,2074.0
1957,2016-08-12 02:40:00,25,1,1000,2,1,11162.91,,16845.0,6458.0,14483.1,6458.0
1958,2016-08-12 02:55:00,91,2,1000,3,1,31231.13,,8242.5,2674.0,6080.54,2674.0
1959,2016-08-12 03:00:00,9,1,1900,4,3,29494.19,,14136.5,5223.5,28141.0,5223.5
1960,2016-08-12 03:05:00,30,2,1100,5,1,4271.01,,7776.5,3040.0,7082.11,3040.0
1961,2016-08-12 03:20:00,25,2,1200,2,1,26065.87,,14432.0,7665.5,14367.4,7665.5
1962,2016-08-12 03:30:00,9,2,1200,4,3,39360.34,,16525.5,7186.0,27535.4,7186.0
1963,2016-08-12 03:35:00,91,3,1600,3,1,15435.74,,9289.0,2246.5,12063.6,2246.5
1964,2016-08-12 03:43:00,30,3,1100,5,1,18825.64,,12924.5,4382.0,13874.9,4382.0
1965,2016-08-12 03:55:00,25,3,1600,2,1,34184.31,,22164.0,9877.5,15048.0,9877.5
1966,2016-08-12 04:00:00,9,3,1300,4,3,7642.38,,13894.0,7503.5,26392.6,7503.5
1967,2016-08-12 04:10:00,91,4,1400,3,1,19764.92,,12328.5,3839.0,15766.4,3839.0
1968,2016-08-12 04:18:00,30,4,1666,5,1,30671.42,,17658.0,6035.5,20922.3,6035.5
1969,2016-08-12 04:30:00,9,4,1000,4,3,62574.43,,27843.5,10745.5,46389.7,10745.5
1970,2016-08-12 04:35:00,25,4,1400,2,1,22011.33,,25295.5,10536.1,13562.0,10536.1
1971,2016-08-12 04:50:00,91,5,1000,3,1,10703.69,,22022.3,8861.21,16270.9,8861.21
1972,2016-08-12 04:57:00,30,5,1200,5,1,37765.55,,15510.5,5108.5,17608.9,5108.5
1973,2016-08-12 05:00:00,9,5,2200,4,3,13486.13,,15276.0,5023.0,25466.6,5023.0
1974,2016-08-12 05:10:00,25,5,1400,2,1,3047.61,,15929.0,7297.5,9185.52,7297.5
1975,2016-08-12 05:25:00,91,6,1400,3,1,25992.76,,33117.2,10897.2,21533.9,10897.2
1976,2016-08-12 05:30:00,9,6,1300,4,3,63303.12,,26260.5,11111.0,47475.8,11111.0
1977,2016-08-12 05:35:00,30,6,1000,5,1,4004.02,,12445.5,4910.5,11188.5,4910.5
1978,2016-08-12 05:45:00,25,6,2100,2,1,12967.22,,28899.6,12504.6,17938.3,12504.6
1979,2016-08-12 06:00:00,9,7,1200,4,3,86136.15,,34451.0,13266.5,51616.9,13266.5
1980,2016-08-12 06:05:00,91,7,2000,3,1,43115.25,,31233.1,7293.31,20593.5,7293.31
1981,2016-08-12 06:15:00,30,7,1200,5,1,25962.31,,24163.5,8664.0,24446.0,8664.0
1982,2016-08-12 06:25:00,25,7,1000,2,1,35954.79,,36478.6,13994.8,26055.1,13994.8
1983,2016-08-12 06:30:00,9,8,1000,4,3,33486.97,,35092.0,13787.5,54965.9,13787.5
1984,2016-08-12 06:40:00,91,8,1200,3,1,27495.99,,33251.4,13249.9,23461.8,13249.9
1985,2016-08-12 06:50:00,30,8,1350,5,1,51939.77,,29212.5,8976.5,30988.1,8976.5
1986,2016-08-12 07:00:00,25,8,1200,2,1,25441.54,,47518.9,19140.2,35198.0,19140.2
1987,2016-08-13 02:00:00,38,1,1400,8,1,115970.95,,96774.5,43389.0,46758.1,43389.0
1988,2016-08-13 02:07:00,66,1,2230,7,1,77107.49,,32522.5,8306.5,18917.7,8306.5
1989,2016-08-13 02:15:00,36,1,2000,5,1,142554.79,,60900.0,14685.0,88037.4,14685.0
1990,2016-08-13 02:19:00,61,1,2400,5,1,15449.25,,9843.0,1913.5,3731.8,1913.5
1991,2016-08-13 02:35:00,38,2,1100,8,1,115591.91,,95926.5,48080.5,50988.4,48080.5
1992,2016-08-13 02:42:00,66,2,1000,7,1,64127.39,,38160.0,16946.0,24588.5,16946.0
1993,2016-08-13 02:46:00,118,1,1000,5,1,3226.36,,7862.5,2681.0,5729.29,2681.0
1994,2016-08-13 02:50:00,36,2,1600,5,1,192627.11,,96431.5,43924.5,134796.0,43924.5
1995,2016-08-13 02:52:00,86,1,950,5,1,737.04,,2261.0,804.0,1802.5,804.0
1996,2016-08-13 02:54:00,61,2,1600,5,1,7528.11,,11664.5,5094.0,6853.05,5094.0
1997,2016-08-13 02:58:00,41,1,1000,6,2,63307.63,,17396.5,3483.5,15648.6,3483.5
1998,2016-08-13 03:02:00,42,1,2200,5,1,4152.73,,5989.0,2471.0,4761.95,2471.0
1999,2016-08-13 03:06:00,119,1,1600,7,2,7118.61,,6860.0,3221.0,10551.7,3221.0
2000,2016-08-13 03:10:00,38,3,2000,8,1,108812.25,,122618.0,69618.2,54811.2,69618.2
2001,2016-08-13 03:13:00,120,1,1000,2,1,3255.75,,5200.0,2413.0,3826.6,2413.0
2002,2016-08-13 03:17:00,66,3,1200,7,1,41789.74,,46233.5,23368.0,26330.8,23368.0
2003,2016-08-13 03:21:00,118,2,1400,5,1,3281.17,,4501.0,2033.0,2955.1,2033.0
2004,2016-08-13 03:25:00,36,3,1600,5,1,203205.88,,116282.0,48098.0,163109.0,48098.0
2005,2016-08-13 03:27:00,86,2,1250,5,1,238.72,,2233.5,877.5,1601.5,877.5
2006,2016-08-13 03:29:00,61,3,1600,5,1,9735.56,,21732.0,8296.5,8521.72,8296.5
2007,2016-08-13 03:33:00,41,2,3200,6,2,5040.79,,10401.0,3782.5,9878.66,3782.5
2008,2016-08-13 03:37:00,42,2,1100,5,1,11999.91,,6314.5,898.0,3840.3,898.0
2009,2016-08-13 03:41:00,119,2,1400,7,2,3060.9,,7396.5,2514.0,15524.8,2514.0
2010,2016-08-13 03:45:00,38,4,1500,8,1,108976.82,,114783.0,61561.5,49190.6,61561.5
2011,2016-08-13 03:48:00,120,2,1400,2,1,2605.11,,6280.5,2337.5,4921.33,2337.5
2012,2016-08-13 03:52:00,66,4,1200,7,1,80521.07,,53023.0,23737.5,38048.7,23737.5
2013,2016-08-13 03:56:00,118,3,1000,5,1,4463.34,,6333.0,2279.0,3981.11,2279.0
2014,2016-08-13 03:58:00,47,1,1100,4,1,5343.27,,1448.0,192.5,8023.13,192.5
2015,2016-08-13 04:00:00,36,4,1100,5,1,167105.04,,90368.5,43041.0,120857.0,43041.0
2016,2016-08-13 04:02:00,86,3,950,5,1,585.46,,2622.0,889.5,1894.0,889.5
2017,2016-08-13 04:04:00,61,4,1400,5,1,9797.86,,20095.5,6983.0,6126.33,6983.0
2018,2016-08-13 04:08:00,41,3,1550,6,2,32726.9,,19775.5,2916.5,14166.2,2916.5
2019,2016-08-13 04:12:00,42,3,1400,5,1,11346.2,,9377.5,3773.5,6191.23,3773.5
2020,2016-08-13 04:16:00,119,3,1400,7,2,12522.32,,6899.0,1549.5,11548.1,1549.5
2021,2016-08-13 04:20:00,38,5,1100,8,1,239225.72,,116298.0,24628.5,64228.7,24628.5
2022,2016-08-13 04:24:00,19,1,1400,5,1,32243.16,,9486.5,3228.0,18668.8,3228.0
2023,2016-08-13 04:28:00,120,3,1000,2,1,8945.74,,10377.0,3029.5,6847.69,3029.5
2024,2016-08-13 04:32:00,66,5,1200,7,1,114307.19,,78021.0,41926.5,48704.4,41926.5
2025,2016-08-13 04:36:00,118,4,1200,5,1,17007.63,,13016.0,3481.5,9803.29,3481.5
2026,2016-08-13 04:38:00,47,2,1100,4,1,9932.75,,6076.5,1478.5,21107.2,1478.5
2027,2016-08-13 04:40:00,36,5,1100,5,1,249588.1,,114350.0,49910.5,166833.0,49910.5
2028,2016-08-13 04:42:00,86,4,950,5,1,951.59,,2641.0,950.0,2175.0,950.0
2029,2016-08-13 04:44:00,61,5,1300,5,1,1499.09,,14338.0,6284.0,5461.83,6284.0
2030,2016-08-13 04:48:00,41,4,1300,6,2,56583.47,,29527.0,10637.5,27079.0,10637.5
2031,2016-08-13 04:52:00,42,4,1300,5,1,7679.41,,9360.5,3763.5,7033.82,3763.5
2032,2016-08-13 04:56:00,119,4,1600,7,2,29472.52,,7546.5,1873.0,12794.5,1873.0
2033,2016-08-13 05:00:00,38,6,1800,8,1,145191.89,,156563.0,73692.5,72428.8,73692.5
2034,2016-08-13 05:04:00,19,2,1200,5,1,32829.47,,15704.5,5854.5,33589.2,5854.5
2035,2016-08-13 05:08:00,120,4,1200,2,1,14875.17,,14387.0,4428.0,16046.8,4428.0
2036,2016-08-13 05:10:00,57,1,1200,4,1,,,,,,
2037,2016-08-13 05:12:00,66,6,1400,7,1,96079.37,,90827.5,37782.5,50198.4,37782.5
2038,2016-08-13 05:16:00,118,5,1900,5,1,6306.25,,13593.5,4449.0,13643.0,4449.0
2039,2016-08-13 05:18:00,47,3,1300,4,1,14711.55,,5506.0,1589.5,18134.8,1589.5
2040,2016-08-13 05:20:00,36,6,1100,5,1,183060.5,,121720.0,62814.0,175558.0,62814.0
2041,2016-08-13 05:22:00,86,5,1400,5,1,2169.49,,2698.5,1034.5,2178.5,1034.5
2042,2016-08-13 05:24:00,61,6,1300,5,1,6355.1,,26635.0,9864.0,11199.5,9864.0
2043,2016-08-13 05:28:00,41,5,1950,6,2,62014.08,,42509.5,17552.0,27835.2,17552.0
2044,2016-08-13 05:32:00,42,5,1400,5,1,15167.05,,15953.0,3916.0,10701.9,3916.0
2045,2016-08-13 05:36:00,119,5,1000,7,2,33251.28,,13993.5,3829.0,18231.1,3829.0
2046,2016-08-13 05:40:00,38,7,1400,8,1,162553.56,,211256.0,100254.0,81177.0,100254.0
2047,2016-08-13 05:44:00,19,3,1200,5,1,44644.27,,17012.0,6471.5,39622.7,6471.5
2048,2016-08-13 05:48:00,120,5,1400,2,1,11753.04,,12943.5,1962.5,9088.58,1962.5
2049,2016-08-13 05:50:00,57,2,1200,4,1,,,,,,
2050,2016-08-13 05:52:00,66,7,1400,7,1,102505.6,,103936.0,40049.5,53829.4,40049.5
2051,2016-08-13 05:56:00,118,6,1400,5,1,3217.68,,18253.5,7378.0,7995.65,7378.0
2052,2016-08-13 05:58:00,47,4,2020,4,1,1155.51,,5884.0,1670.0,24934.4,1670.0
2053,2016-08-13 06:00:00,36,7,1400,5,1,250486.01,,225486.0,104469.0,297638.0,104469.0
2054,2016-08-13 06:02:00,86,6,1900,5,1,898.07,,3027.0,1279.0,2624.5,1279.0
2055,2016-08-13 06:04:00,61,7,1200,5,1,7741.46,,25920.5,9767.0,8254.13,9767.0
2056,2016-08-13 06:08:00,41,6,1000,6,2,76971.16,,51057.0,17112.0,40198.1,17112.0
2057,2016-08-13 06:12:00,42,6,1400,5,1,19130.8,,29321.0,7963.5,15413.5,7963.5
2058,2016-08-13 06:16:00,119,6,1800,7,2,26698.04,,14392.0,4188.0,17433.9,4188.0
2059,2016-08-13 06:20:00,38,8,1100,8,1,184606.7,,231235.0,92694.5,89862.9,92694.5
2060,2016-08-13 06:24:00,19,4,1000,5,1,32845.38,,15373.0,5701.5,35205.8,5701.5
2061,2016-08-13 06:28:00,120,6,1600,2,1,18489.71,,15391.0,2687.0,9896.41,2687.0
2062,2016-08-13 06:30:00,57,3,1100,4,1,,,,,,
2063,2016-08-13 06:32:00,66,8,1600,7,1,75980.81,,115965.0,46379.5,66707.7,46379.5
2064,2016-08-13 06:36:00,118,7,1400,5,1,13823.11,,19887.0,5105.0,8705.38,5105.0
2065,2016-08-13 06:38:00,47,5,1800,4,1,3361.87,,6627.0,1845.0,26052.2,1845.0
2066,2016-08-13 06:40:00,36,8,1200,5,1,308169.7,,167326.0,61083.0,192645.0,61083.0
2067,2016-08-13 06:42:00,86,7,950,5,1,574.04,,3762.0,1558.0,3907.95,1558.0
2068,2016-08-13 06:44:00,61,8,1200,5,1,4938.15,,23835.0,8598.5,8865.87,8598.5
2069,2016-08-13 06:48:00,41,7,1300,6,2,32591.87,,39369.0,10523.0,25880.7,10523.0
2070,2016-08-13 06:52:00,42,7,1200,5,1,25805.06,,27828.5,8203.5,26217.3,8203.5
2071,2016-08-13 06:56:00,119,7,1400,7,2,10693.02,,16970.5,5544.5,29865.3,5544.5
2072,2016-08-13 07:00:00,38,9,1350,8,1,145065.38,,209072.0,86598.5,86098.8,86598.5
2073,2016-08-13 07:05:00,19,5,2200,5,1,105745.62,,36294.0,10929.0,53500.0,10929.0
2074,2016-08-13 07:10:00,36,9,1400,5,1,200148.48,,167864.0,65318.0,231701.0,65318.0
2075,2016-08-13 07:12:00,57,4,1400,4,1,,,,,,
2076,2016-08-13 07:14:00,47,6,1300,4,1,1443.53,,8086.0,2044.5,30825.0,2044.5
2077,2016-08-13 07:26:00,41,8,1400,6,2,98076.78,,104137.0,35345.0,74714.1,35345.0
2078,2016-08-13 07:30:00,49,1,1300,6,1,6450.59,,7246.5,2706.5,5860.24,2706.5
2079,2016-08-13 07:40:00,19,6,1200,5,1,81672.53,,38798.0,11381.5,59436.8,11381.5
2080,2016-08-13 07:47:00,57,5,1400,4,1,,,,,,
2081,2016-08-13 07:57:00,47,7,1300,4,1,14478.87,,13118.5,3639.5,50862.2,3639.5
2082,2016-08-13 08:07:00,49,2,1000,6,1,18795.53,,17896.0,2906.5,13513.3,2906.5
2083,2016-08-13 08:20:00,19,7,1650,5,1,49661.5,,40010.5,12557.5,66446.3,12557.5
2084,2016-08-13 08:35:00,47,8,2200,4,1,8560.62,,13586.0,4453.0,87548.0,4453.0
2085,2016-08-13 08:45:00,49,3,1000,6,1,3475.17,,11319.0,2460.5,9679.2,2460.5
2086,2016-08-13 09:00:00,19,8,1200,5,1,45390.3,,35551.5,13687.0,80807.8,13687.0
2087,2016-08-13 09:10:00,47,9,1600,4,1,12250.36,,8582.5,2314.5,39218.7,2314.5
2088,2016-08-13 09:25:00,49,4,2000,6,1,6394.4,,11851.5,4064.0,10723.1,4064.0
2089,2016-08-13 09:55:00,49,5,1625,6,1,9816.06,,9402.5,1472.5,10495.8,1472.5
2090,2016-08-13 10:25:00,49,6,1625,6,1,9271.14,,10030.5,3550.5,10760.4,3550.5
2091,2016-08-13 10:55:00,49,7,1200,6,1,8676.89,,9473.5,3753.0,8977.88,3753.0
2092,2016-08-14 02:30:00,86,1,1250,10,1,46827.05,,7200.0,2328.0,5300.87,2328.0
2093,2016-08-14 02:35:00,98,1,800,3,1,19066.46,,12822.0,5877.5,8140.89,5877.5
2094,2016-08-14 02:40:00,31,1,1150,4,1,6126.08,,2863.5,901.0,3786.14,901.0
